id,call_number,borough_id,city,state_code,state_name,name,freebase_topic_id,floor_plans,public_notes,nondisplay_notes,phpbbno,created,modified,deleted,deleted_date
25771,YR.0605.QNS,QNS,Queens,"","",Greenwich,"",1,"","",0,,,0,
25772,YR.0606.QNS,QNS,Queens,"","",Queen Apartments,"",1,"","",0,,,0,
25773,YR.0607.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25774,YR.0608.QNS,QNS,Queens,"","",Elm Terrace,"",1,"","",0,,,0,
25775,YR.0609.QNS,QNS,Queens,"","",Philstat Apartments,"",1,"","",0,,,0,
25776,YR.0610.QNS,QNS,Queens,"","","","",0,"","",0,,,0,
25777,YR.0611.QNS,QNS,Queens,"","",Queen Mary,"",1,"","",0,,,0,
25778,YR.0612.QNS,QNS,Queens,"","","Oxford Apartments, Cambridge Apartments","",0,"","",0,,,0,
25779,YR.0613.QNS,QNS,Queens,"","",Croydon,"",0,"","",0,,,0,
25780,YR.0614.QNS,QNS,Queens,"","",Beverly Hall,"",0,"","",0,,,0,
25781,YR.0615.QNS,QNS,Queens,"","",Nelson Apartments,"",0,Partially folded brochure,"",0,,,0,
25782,YR.0616.QNS,QNS,Queens,"","",Van Buren Apartments,"",0,Partially folded brochure,"",0,,,0,
25783,YR.0617.QNS,QNS,Queens,"","",Washington Towers,"",1,"","",0,,,0,
25784,YR.0618.QNS,QNS,Queens,"","",Mount Vernon Apartments,"",1,"","",0,,,0,
25785,YR.0619.QNS,QNS,Queens,"","",Andrew Arms,"",1,"","",0,,,0,
25786,YR.0620.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25787,YR.0621.QNS,QNS,Queens,"","",Madison,"",1,"","",0,,,0,
25788,YR.0622.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25789,YR.0623.QNS,QNS,Queens,"","",Covington Hall,"",0,"","",0,,,0,
25790,YR.0624.QNS,QNS,Queens,"","",Concord Hall,"",1,"","",0,,,0,
25791,YR.0625.QNS,QNS,Queens,"","",Locust Arms,"",0,"","",0,,,0,
25792,YR.0626.QNS,QNS,Queens,"","",Worthmore Hall,"",0,"","",0,,,0,
25793,YR.0627.QNS,QNS,Queens,"","",Packard Towers,"",0,"","",0,,,0,
25794,YR.0628.QNS,QNS,Queens,"","",Pershing Apartments,"",0,"","",0,,,0,
25795,YR.0629.QNS,QNS,Queens,"","",Normandie Towers,"",0,"","",0,,,0,
25796,YR.0630.QNS,QNS,Queens,"","",Francis Apartments,"",1,"","",127,,,0,
25797,YR.0631.QNS,QNS,Queens,"","",Phipps Garden Apartments,"",0,"50 St. also called Fitting St.; 39 Ave. also called Middleburg Ave.","",0,,,0,
25798,YR.0632.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25799,YR.0633.QNS,QNS,Queens,"","",Lincoln Apartments,"",0,"","",0,,,0,
25800,YR.0634.QNS,QNS,Queens,"","",Town House,"",0,"","",0,,,0,
25801,YR.0635.QNS,QNS,Queens,"","",Bowne Towers,"",0,"","",127,,,0,
25802,YR.0636.QNS,QNS,Queens,"","",Monroe Apartments,"",0,"","",0,,,0,
25803,YR.0637.QNS,QNS,Queens,"","","Chelsea, Clinton","",0,"","",0,,,0,
25804,YR.0638.QNS,QNS,Queens,"","",Chateau,"",1,"","",0,,,0,
25805,YR.0639.QNS,QNS,Queens,"","","Twins - The Jefferson, The Madison","",0,"","",0,,,0,
25806,YR.0640.QNS,QNS,Queens,"","",Sterling,"",0,"Brochure artwork: Boekmer, dated 1939","",0,,,0,
25807,YR.0641.QNS,QNS,Queens,"","",Boston Pines Towers,"",0,Built after 1954.,"",127,,,0,
25808,YR.0642.QNS,QNS,Queens,"","",Fiske Apartments,"",1,"","",0,,,0,
25809,YR.0643.QNS,QNS,Queens,"","",Winfield Towers,"",0,"","",0,,,0,
25810,YR.0644.QNS,QNS,Queens,"","",Jackson Homes,"",0,"Model houses decorated and furnished by Model Decorators, Inc.","",0,,,0,
25811,YR.0645.QNS,QNS,Queens,"","",Pauldor Court,"",0,Partially folded brochure,"",127,,,0,
25812,YR.0646.QNS,QNS,Queens,"","",Jackson Heights Professional Building,"",0,"","",0,,,0,
25813,YR.0647.QNS,QNS,Queens,"","","Frances Gardens - The Ardley, The Buckingham, The Cheshire, The Dorchester","",1,"Two structures at different intersections: 73 St. and 30 Ave.; 75 St. and 30 Ave.","",0,,,0,
25814,YR.0648.QNS,QNS,Queens,"","",Sheila Terrace,"",0,"Decoration: David's / YR.0648.QNS.01.003-Be sure to open brochure so that the entire passage under ""Moder Queens' Most Imaginative Concept in Luxury Living"" can be read","",0,,,0,
25815,YR.0649.QNS,QNS,Queens,"","","Surrey, Mayfair","",0,"","",0,,,0,
25816,YR.0650.QNS,QNS,Queens,"","",Crestwood,"",0,"Brochure artwork: Burt Sullivan, dated 1939; Piece contains handwritten notes from previous owner.","",127,,,0,
25817,YR.0651.QNS,QNS,Queens,"","","Wilshire House,  Somerset House","",1,"","",127,,,0,
25818,YR.0652.QNS,QNS,Queens,"","",Martha Washington,"",1,"Brochure artwork: J. Moricky; Piece contains handwritten notes from previous owner.","",127,,,0,
25819,YR.0653.QNS,QNS,Queens,"","",Barcelona,"",1,"","",0,,,0,
25820,YR.0655.QNS,QNS,Queens,"","",Wemberly Gardens,"",0,"","",127,,,0,
25821,YR.0656.QNS,QNS,Queens,"","",Montclair Gardens,"",0,"35 Ave. also called Filmore Ave.; 37 Ave. also called Polk Ave. Brochure artwork: Burt Sullivan, dated 1940.","",0,,,0,
25822,YR.0657.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25823,YR.0659.QNS,QNS,Queens,"","",Garden Bay Manor,"",1,"","",127,,,0,
25824,YR.0660.QNS,QNS,Queens,"","",Alpine Apartments,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
25825,YR.0661.QNS,QNS,Queens,"","",Norwich - Guilford,"",1,Brochure artwork: C.J. Spiess,"",0,,,0,
25826,YR.0663.QNS,QNS,Queens,"","",Allied Homes,"",1,"","",0,,,0,
25827,YR.0665.QNS,QNS,Queens,"","",Highland Homes,"",0,Address approximate,"",0,,,0,
25828,YR.0666.QNS,QNS,Queens,"","",Berkeley Gardens,"",0,"","",0,,,0,
25829,YR.0667.QNS,QNS,Queens,"","",Genard,"",1,"","",0,,,0,
25830,YR.0669.QNS,QNS,Queens,"","",Monroe House,"",1,"","",0,,,0,
25831,YR.0670.QNS,QNS,Queens,"","",Monticello,"",0,"","",0,,,0,
25832,YR.0671.QNS,QNS,Queens,"","",Colonial - The Raleigh,"",1,"","",0,,,0,
25833,YR.0672.QNS,QNS,Queens,"","","","",0,"","",0,,,0,
25834,YR.0673.QNS,QNS,Queens,"","",Colonial - The Richmond,"",1,"","",0,,,0,
25835,YR.0674.QNS,QNS,Queens,"","",Donner Gardens Apartments,"",1,See also YR.0680.QNS,"",0,,,0,
25836,YR.0675.QNS,QNS,Queens,"","",Mount Vernon,"",0,Brochure artwork dated Nov. 1935.,"",0,,,0,
25837,YR.0676.QNS,QNS,Queens,"","",Wakefield,"",0,Partially folded brochure,"",0,,,0,
25838,YR.0677.QNS,QNS,Queens,"","",Brentwood Hall,"",0,"","",0,,,0,
25839,YR.0678.QNS,QNS,Queens,"","",Electra Court,"",0,"","",127,,,0,
25840,YR.0679.QNS,QNS,Queens,"","",Elmhurst,"",0,Brochure artwork dated 1940.,"",0,,,0,
25841,YR.0680.QNS,QNS,Queens,"","",Lawrence Terrace,"",1,See also YR.0674.QNS,"",0,,,0,
25842,YR.0681.QNS,QNS,Queens,"","","","",0,Partially folded brochure,"",0,,,0,
25843,YR.0682.QNS,QNS,Queens,"","",Georgian Gardens,"",0,"","",0,,,0,
25844,YR.0683.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25845,YR.0684.QNS,QNS,Queens,"","",Westgate Apartments,"",0,"","",0,,,0,
25846,YR.0685.QNS,QNS,Queens,"","","","",0,"","",0,,,0,
25847,YR.0686.QNS,QNS,Queens,"","",Greenbrier,"",1,"","",0,,,0,
25848,YR.0687.QNS,QNS,Queens,"","",Alden,"",0,Brochure artwork: J. LaBianca,"",0,,,0,
25849,YR.0688.QNS,QNS,Queens,"","",Monterey,"",0,"","",0,,,0,
25850,YR.0689.QNS,QNS,Queens,"","",Pembroke Square Apartments,"",1,"","",127,,,0,
25851,YR.0690.QNS,QNS,Queens,"","",Roosevelt Terrace,"",1,Floorplan marked: � 1951,"",0,,,0,
25852,YR.0691.QNS,QNS,Queens,"","",York,"",1,"","",0,,,0,
25853,YR.0692.QNS,QNS,Queens,"","",Bradford House,"",0,"","",0,,,0,
25854,YR.0693.QNS,QNS,Queens,"","",Monticello Gardens,"",1,"Brochure artwork: Burt Sullivan, dated 1949","",0,,,0,
25855,YR.0694.QNS,QNS,Queens,"","",Jacksonian Apartments,"",0,Partially folded brochure,"",0,,,0,
25856,YR.0695.QNS,QNS,Queens,"","",Madison,"",0,"Brochure artwork: J LaBianca & R.d. Johnson, dated 1937","",0,,,0,
25857,YR.0696.QNS,QNS,Queens,"","",Allan Craig,"",0,"","",0,,,0,
25858,YR.0697.QNS,QNS,Queens,"","",Copley,"",1,"","",0,,,0,
25859,YR.0698.QNS,QNS,Queens,"","",Greilen Court,"",0,"","",0,,,0,
25860,YR.0699.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25861,YR.0700.QNS,QNS,Queens,"","",Park City Estates,"",0,"","",0,,,0,
25862,YR.0701.QNS,QNS,Queens,"","",Washington,"",1,"","",0,,,0,
25863,YR.0702.QNS,QNS,Queens,"","",Concord House,"",1,"","",0,,,0,
25864,YR.0703.QNS,QNS,Queens,"","",Saxon Hall,"",1,"","",0,,,0,
25865,YR.0704.QNS,QNS,Queens,"","","Rhode Island, Connecticut, Vermont","",1,"","",0,,,0,
25866,YR.0705.QNS,QNS,Queens,"","",Sutton Apartments,"",1,"","",0,,,0,
25867,YR.0706.QNS,QNS,Queens,"","",Cedar Apartments,"",0,"Identical to Anita Apartments (YR.0562.QNS), and Howard Apartments (YR.0474.QNS).","",0,,,0,
25868,YR.0707.QNS,QNS,Queens,"","",Park Embassy,"",1,"","",0,,,0,
25869,YR.0708.QNS,QNS,Queens,"","",Carlton Plaza,"",1,"","",0,,,0,
25870,YR.0709.QNS,QNS,Queens,"","",Forest Hills Apartments,"",1,"","",0,,,0,
25871,YR.0710.QNS,QNS,Queens,"","",Montgomery House,"",1,"","",0,,,0,
25872,YR.0711.QNS,QNS,Queens,"","",Benson Gardens,"",1,"","",0,,,0,
25873,YR.0712.QNS,QNS,Queens,"","",Grover Cleveland Apartments,"",0,Brochure artwork: J. Floyd Yewell,"",127,,,0,
25874,YR.0713.QNS,QNS,Queens,"","",George Washington Apartments,"",0,Brochure artwork: J. Floyd Yewell,"",0,,,0,
25875,YR.0714.QNS,QNS,Queens,"","",Bradlee,"",0,"Brochure artwork: J. Mobicky, dated 1939; 108 St. also called Continental Ave.; Kelvin St. also called 64 Rd.","",0,,,0,
25876,YR.0715.QNS,QNS,Queens,"","",Woodrow Wilson Apartments,"",0,"","",0,,,0,
25877,YR.0716.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25878,YR.0717.QNS,QNS,Queens,"","",Wembly Apartments,"",0,"","",0,,,0,
25879,YR.0718.QNS,QNS,Queens,"","",Lakeview Apartments,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
25880,YR.0719.QNS,QNS,Queens,"","","","",0,"","",0,,,0,
25881,YR.0720.QNS,QNS,Queens,"","",Newport,"",1,"","",0,,,0,
25882,YR.0721.QNS,QNS,Queens,"","",Executive,"",0,Lobby décor: Ethel of Woodmere,"",0,,,0,
25883,YR.0722.QNS,QNS,Queens,"","",Berwick,"",0,"Brochure artwork: Burt Sullivan, dated 1939","",0,,,0,
25884,YR.0723.QNS,QNS,Queens,"","",Wedgewood Terrace,"",0,"","",127,,,0,
25885,YR.0724.QNS,QNS,Queens,"","",Hamilton,"",0,Partially folded brochure,"",0,,,0,
25886,YR.0725.QNS,QNS,Queens,"","",Park Hill Apartments,"",0,"","",0,,,0,
25887,YR.0726.QNS,QNS,Queens,"","",Somerset,"",1,"","",0,,,0,
25888,YR.0727.QNS,QNS,Queens,"","","","",0,"","",0,,,0,
25889,YR.0728.QNS,QNS,Queens,"","",Metropolitan,"",1,"","",0,,,0,
25890,YR.0729.QNS,QNS,Queens,"","",Cara Terrace,"",1,"","",0,,,0,
25891,YR.0730.QNS,QNS,Queens,"","",Arden Terrace,"",0,"","",127,,,0,
25892,YR.0731.QNS,QNS,Queens,"","",Curzon House,"",0,"","",0,,,0,
25893,YR.0732.QNS,QNS,Queens,"","",Garden House,"",1,"","",0,,,0,
25894,YR.0733.QNS,QNS,Queens,"","",Lancaster,"",1,"","",0,,,0,
25895,YR.0734.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25896,YR.0735.QNS,QNS,Queens,"","",Steven House,"",1,"","",0,,,0,
25897,YR.0736.QNS,QNS,Queens,"","",Sheraton,"",0,"","",0,,,0,
25898,YR.0737.QNS,QNS,Queens,"","",Stuart Arms,"",1,"","",0,,,0,
25899,YR.0738.QNS,QNS,Queens,"","",Windsor House,"",0,"","",0,,,0,
25900,YR.0739.QNS,QNS,Queens,"","",Berkshire,"",0,"","",0,,,0,
25901,YR.0740.QNS,QNS,Queens,"","",Allison Apartments,"",1,"","",127,,,0,
25902,YR.0741.QNS,QNS,Queens,"","",Oxford,"",0,"","",0,,,0,
25903,YR.0742.QNS,QNS,Queens,"","",Manchester,"",0,"","",0,,,0,
25904,YR.0743.QNS,QNS,Queens,"","",Buckingham,"",0,"","",0,,,0,
25905,YR.0744.QNS,QNS,Queens,"","",Broadmoor,"",1,"See other buildings on this site: The Amherst, The Carlton (YR.0748.QNS)","",0,,,0,
25906,YR.0745.QNS,QNS,Queens,"","",Colony Apartments,"",0,"","",0,,,0,
25907,YR.0746.QNS,QNS,Queens,"","",Jewel Garden Apartments,"",1,"","",0,,,0,
25908,YR.0747.QNS,QNS,Queens,"","",Dorset,"",1,See other buildings on this site: The Fairfield (YR.0856.QNS) and The Eldorado (YR.0542.QNS).,"",0,,,0,
25909,YR.0748.QNS,QNS,Queens,"","","Amherst, Carlton","",0,"See other buildings on this site: The Broadmoor (YR.0744.QNS); brochure artwork: C.J. Spiess","",0,,,0,
25910,YR.0749.QNS,QNS,Queens,"","",Briarwood Terrace,"",0,"","",0,,,0,
25911,YR.0750.QNS,QNS,Queens,"","",Dale Glen Manor Apartments,"",1,"","",127,,,0,
25912,YR.0751.QNS,QNS,Queens,"","",Bertram Garden Apartments,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
25913,YR.0752.QNS,QNS,Queens,"","",Parkway Manor,"",0,"","",0,,,0,
25914,YR.0753.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25915,YR.0754.QNS,QNS,Queens,"","",Georgian Terrace,"",1,"","",0,,,0,
25916,YR.0755.QNS,QNS,Queens,"","",Carlton Gardens Apartments,"",1,"","",0,,,0,
25917,YR.0756.QNS,QNS,Queens,"","",Park House,"",1,"","",0,,,0,
25918,YR.0757.QNS,QNS,Queens,"","",Cedar Manor,"",0,"","",127,,,0,
25919,YR.0758.QNS,QNS,Queens,"","",Georgian Hall,"",0,89 Ave. also called Shelton Ave.,"",0,,,0,
25920,YR.0759.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25921,YR.0760.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25922,YR.0761.QNS,QNS,Queens,"","",Jamaica House,"",1,"","",0,,,0,
25923,YR.0762.QNS,QNS,Queens,"","",Econ Homes,"",0,"","",0,,,0,
25924,YR.0763.QNS,QNS,Queens,"","",Hillside House,"",0,"","",0,,,0,
25925,YR.0764.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25926,YR.0765.QNS,QNS,Queens,"","",Merrickana Apartments,"",0,"","",0,,,0,
25927,YR.0766.QNS,QNS,Queens,"","",Plymouth Hall,"",0,Partially folded brochure,"",0,,,0,
25928,YR.0767.QNS,QNS,Queens,"","",Stuart House,"",0,"","",0,,,0,
25929,YR.0768.QNS,QNS,Queens,"","",Burton Homes,"",0,"","",0,,,0,
25930,YR.0769.QNS,QNS,Queens,"","",Executive Arms,"",0,"","",0,,,0,
25931,YR.0770.QNS,QNS,Queens,"","",Beech-Haven,"",0,"","",0,,,0,
25932,YR.0771.QNS,QNS,Queens,"","",Gothic Apartments,"",1,"","",125,,,0,
25933,YR.0772.QNS,QNS,Queens,"","",Solar Apartments,"",1,"","",0,,,0,
25934,YR.0773.QNS,QNS,Queens,"","",Georgetowne House,"",0,"Interior designer: Mary Matthews; piece includes handwritten notes from previous owner.","",0,,,0,
25935,YR.0774.QNS,QNS,Queens,"","",Avalon Terrace,"",0,"","",0,,,0,
25936,YR.0775.QNS,QNS,Queens,"","",Meadowcrest Homes,"",0,"","",0,,,0,
25937,YR.0776.QNS,QNS,Queens,"","",Vernon Towers,"",1,"","",0,,,0,
25938,YR.0777.QNS,QNS,Queens,"","",Diane Gardens,"",1,"","",0,,,0,
25939,YR.0778.QNS,QNS,Queens,"","",Auburndale Gardens,"",0,"","",0,,,0,
25940,YR.0779.QNS,QNS,Queens,"","",Unique Garden Apartments,"",1,"","",0,,,0,
25941,YR.0780.QNS,QNS,Queens,"","",Iroquois Apartments,"",0,"","",0,,,0,
25942,YR.0781.QNS,QNS,Queens,"","",Williams Homes,"",0,"Brochure artwork: Burt Sullivan, dated 1946","",0,,,0,
25943,YR.0782.QNS,QNS,Queens,"","",Bayside Manor Park,"",0,"","",0,,,0,
25944,YR.0783.QNS,QNS,Queens,"","",Surrey Estates - Hadley Custom Built Homes,"",0,See also YR.0784.QNS,"",0,,,0,
25945,YR.0784.QNS,QNS,Queens,"","",Surrey Estates - Kaiser-Barry Homes,"",0,"See also YR.0783.QNS; Brochure artwork: Walter T. Hughe, dated 1947.","",0,,,0,
25946,YR.0785.QNS,QNS,Queens,"","",Surrey Estates North,"",0,"","",0,,,0,
25947,YR.0786.QNS,QNS,Queens,"","",Molly Arms,"",0,"Brochure artwork: G.L. Scheffler, dated 1948.","",0,,,0,
25948,YR.0787.QNS,QNS,Queens,"","","Monte Excelsior - Paulina, Francina, Carolina","",0,See also YR.1123.MH,"",127,,,0,
25949,YR.0788.QNS,QNS,Queens,"","",Heyson Gardens,"",1,"Date information: ""June 1956 Occupancy""","",0,,,0,
25950,YR.0789.QNS,QNS,Queens,"","",Kew Garden Hills Apartments,"",0,See also YR.0791.QNS,"",0,,,0,
25951,YR.0790.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25952,YR.0791.QNS,QNS,Queens,"","",Kew Gardens Hills,"",1,See also YR.0789.QNS,"",127,,,0,
25953,YR.0792.QNS,QNS,Queens,"","",Stratford Village,"",0,"","",0,,,0,
25954,YR.0793.QNS,QNS,Queens,"","","","",1,"","",0,,,0,
25955,YR.0794.QNS,QNS,Queens,"","",Foster Hall,"",0,"","",0,,,0,
25956,YR.0795.QNS,QNS,Queens,"","",Brentwood Hall,"",0,"","",0,,,0,
25957,YR.0796.QNS,QNS,Queens,"","",Sherwood Hall,"",0,"","",0,,,0,
25958,YR.0798.QNS,QNS,Queens,"","",Courtney,"",1,"","",0,,,0,
25959,YR.0799.QNS,QNS,Queens,"","",Clayburne,"",1,Brochure artwork: C.J. Spiess,"",0,,,0,
25960,YR.0800.QNS,QNS,Queens,"","",Holiday House,"",0,"","",127,,,0,
25961,YR.0801.QNS,QNS,Queens,"","",Harbour Terrace - Monte Carlo,"",1,"","",0,,,0,
25962,YR.0802.QNS,QNS,Queens,"","",Oceana,"",0,"","",0,,,0,
25963,YR.0803.QNS,QNS,Queens,"","",J. Philip Nordeck Apartments,"",0,"Limited-Profit Housing Program of the State of New York; Brochure artwork: C.J. Spiess","",127,,,0,
25964,YR.0805.QNS,QNS,Queens,"","",Yorklyn,"",1,Address on piece given as 140-60 Beach Ave.,"",127,,,0,
25965,YR.0807.QNS,QNS,Queens,"","",Belle Bay,"",0,"","",0,,,0,
25966,YR.0808.QNS,QNS,Queens,"","",Bay Terrace Apartments,"",0,"","",0,,,0,
25967,YR.0809.QNS,QNS,Queens,"","",Beverly House,"",0,"Handwritten note on piece gives address as 84-51 Beverly Rd; Brochure artwork: P.E. Bearse.","",0,,,0,
25968,YR.0810.QNS,QNS,Queens,"","",Amrols,"",1,"","",0,,,0,
25969,YR.0811.QNS,QNS,Queens,"","",Saxony,"",1,"","",0,,,0,
25970,YR.0812.QNS,QNS,Queens,"","",Lasa Court,"",0,"","",0,,,0,
25971,YR.0813.QNS,QNS,Queens,"","",Regent,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
25972,YR.0814.QNS,QNS,Queens,"","",Harbour Terrace - The Catalina,"",1,See also YR.0104.QNS,"",0,,,0,
25973,YR.0815.QNS,QNS,Queens,"","",Tarleton Gardens,"",0,"","",0,,,0,
25974,YR.0817.QNS,QNS,Queens,"","",Americana - The Illinois,"",1,"","",0,,,0,
25975,YR.0819.QNS,QNS,Queens,"","",Hampshire,"",0,"","",0,,,0,
25976,YR.0820.QNS,QNS,Queens,"","",Auburndale House,"",0,"","",127,,,0,
25977,YR.0822.QNS,QNS,Queens,"","",Guildford House,"",0,"","",0,,,0,
25978,YR.0823.QNS,QNS,Queens,"","",Princeton,"",0,"","",0,,,0,
25979,YR.0824.QNS,QNS,Queens,"","",Revere Hall,"",1,"","",0,,,0,
25980,YR.0825.QNS,QNS,Queens,"","",Boston House,"",1,"","",0,,,0,
25981,YR.0826.QNS,QNS,Queens,"","",Dorset Apartments,"",0,"","",0,,,0,
25982,YR.0827.QNS,QNS,Queens,"","",Wingate,"",0,"","",0,,,0,
25983,YR.0828.QNS,QNS,Queens,"","",Envoy,"",0,"","",0,,,0,
25984,YR.0829.QNS,QNS,Queens,"","",Franklin,"",1,"","",0,,,0,
25985,YR.0831.QNS,QNS,Queens,"","",Cosmopolitan,"",1,"","",0,,,0,
25986,YR.0832.QNS,QNS,Queens,"","",Greenport Arms,"",0,"","",0,,,0,
25987,YR.0834.QNS,QNS,Queens,"","",Henley Hall,"",0,"","",0,,,0,
25988,YR.0835.QNS,QNS,Queens,"","",Saxony,"",0,"","",0,,,0,
25989,YR.0836.QNS,QNS,Queens,"","",Sussex Hall,"",1,"","",0,,,0,
25990,YR.0837.QNS,QNS,Queens,"","",Belcrest House,"",0,"","",0,,,0,
25991,YR.0838.QNS,QNS,Queens,"","",Coronet,"",0,"Brochure artwork: P.E. Bearse, dated 1958","",0,,,0,
25992,YR.0839.QNS,QNS,Queens,"","",Park Towers East,"",1,Interior design: Mauri Jaffe,"",0,,,0,
25993,YR.0840.QNS,QNS,Queens,"","",Holliswood Hills Apartments,"",1,"","",0,,,0,
25994,YR.0842.QNS,QNS,Queens,"","",Betsy Ross,"",1,"","",0,,,0,
25995,YR.0843.QNS,QNS,Queens,"","",Beech Hills,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
25996,YR.0844.QNS,QNS,Queens,"","",Deepdale Gardens,"",0,Brochure artwork: J. Floyd Yewell,"",0,,,0,
25997,YR.0845.QNS,QNS,Queens,"","","Forest Hills Park - The Maple, The Elm, The Birch, The Poplar, The Oak, The Cypress, The Magnolia, The Willow, The Spruce, The Hawthorne, The Sycamore","",1,"","",127,,,0,
25998,YR.0846.QNS,QNS,Queens,"","",Michael Apartments,"",0,"","",0,,,0,
25999,YR.0847.QNS,QNS,Queens,"","",Campus Hall Apartments,"",0,"","",0,,,0,
26000,YR.0848.QNS,QNS,Queens,"","","Rego Park Gardens - The Athens, The Garden, The Mansion, The California, The Riviera, The Eastern Hall, La France, The Moderne","",0,Brochure artwork: C.J. Spiess,"",0,,,0,
26001,YR.0850.QNS,QNS,Queens,"","",Newport,"",0,"","",0,,,0,
26002,YR.0851.QNS,QNS,Queens,"","",Parkway Apartments,"",0,"","",0,,,0,
26003,YR.0852.QNS,QNS,Queens,"","",Valerie Arms Apartments,"",0,Lobby design: Mauri Jaffe,"",0,,,0,
26004,YR.0853.QNS,QNS,Queens,"","",Taxpayer,"",0,"","",0,,,0,
26005,YR.0855.QNS,QNS,Queens,"","",Park Lane,"",0,Brochure not properly printed.,"",127,,,0,
26006,YR.0856.QNS,QNS,Queens,"","",Fairfield,"",1,See other buildings on this site: The Dorset (YR.0747.QNS FF) and The Eldorado (YR.0542.QNS).,"",0,,,0,
26007,YR.0857.QNS,QNS,Queens,"","",Forrest House,"",1,"","",0,,,0,
26008,YR.0858.QNS,QNS,Queens,"","",Wexford Hall,"",0,"","",0,,,0,
26009,YR.0860.QNS,QNS,Queens,"","",Grand Apartments,"",1,"","",0,,,0,
26010,YR.0861.QNS,QNS,Queens,"","",Newtown Apartments,"",0,"","",0,,,0,
26011,YR.0867.QNS,QNS,Queens,"","",Manor House,"",0,"","",0,,,0,
26012,YR.0868.QNS,QNS,Queens,"","",Hampton House,"",1,"","",0,,,0,
26013,YR.0869.QNS,QNS,Queens,"","",Belle Harbor Apartments,"",1,"","",0,,,0,
26014,YR.0870.QNS,QNS,Queens,"","",Kew Gardens Terrace,"",1,"","",0,,,0,
26015,YR.0275.LI,LI,Cedarhurst,"","",Park Terrace,"",1,"","",0,,,0,
26016,YR.0872.QNS,QNS,Queens,"","",Newport House,"",0,"","",0,,,0,
26017,YR.0874.QNS,QNS,Queens,"","",Pettit,"",0,"","",0,,,0,
26018,YR.0876.QNS,QNS,Queens,"","",Metropolitan,"",0,"","",0,,,0,
26019,YR.0877.QNS,QNS,Queens,"","",Horace Harding Apartments,"",1,"","",0,,,0,
26020,YR.0878.QNS,QNS,Queens,"","",Diplomat,"",1,"Lobby décor: Joyce Lewin; brochure artwork: C.J. Spiess","",113,,,0,
26021,YR.0879.QNS,QNS,Queens,"","",Park Briar,"",1,"","",0,,,0,
26022,YR.0881.QNS,QNS,Queens,"","",Roosevelt House,"",0,"","",0,,,0,
26023,YR.0883.QNS,QNS,Queens,"","",Croyden Apartments,"",0,"","",127,,,0,
26024,YR.0884.QNS,QNS,Queens,"","",Stratford-Flushing Apartments,"",0,"","",0,,,0,
26025,YR.0885.QNS,QNS,Queens,"","",Angelique,"",0,"","",0,,,0,
26026,YR.0886.QNS,QNS,Queens,"","",Royal Sanford,"",1,"","",0,,,0,
26027,YR.0887.QNS,QNS,Queens,"","",Sanford East,"",1,"","",0,,,0,
26028,YR.0888.QNS,QNS,Queens,"","",Imperial Sanford,"",0,"","",0,,,0,
26029,YR.0889.QNS,QNS,Queens,"","",Park Sutton,"",0,"","",0,,,0,
26030,YR.0890.QNS,QNS,Queens,"","",Parker House,"",1,"","",127,,,0,
26031,YR.0891.QNS,QNS,Queens,"","",Ohio,"",1,"","",0,,,0,
26032,YR.0892.QNS,QNS,Queens,"","",Bayside Hills,"",0,Brochure artwork: J. Floyd Yewell,"",0,,,0,
26033,YR.0893.QNS,QNS,Queens,"","",Thornton House,"",0,Brochure artwork: C.J. Spiess,"",0,,,0,
26034,YR.0894.QNS,QNS,Queens,"","","Linden Towers - The Ardsley, The Bentley, The Cheshire, The Devon","",1,Address is that of the office and exhibit.,"",0,,,0,
26035,YR.0895.QNS,QNS,Queens,"","",Park Lane,"",0,"","",0,,,0,
26036,YR.0896.QNS,QNS,Queens,"","",Sunny Hill Gardens,"",1,"","",0,,,0,
26037,YR.0898.QNS,QNS,Queens,"","",Royal Apartments,"",1,"","",0,,,0,
26038,YR.0899.QNS,QNS,Queens,"","",Vietor Hall,"",0,"","",0,,,0,
26039,YR.0900.QNS,QNS,Queens,"","",Star of Queen - Missouri,"",1,"","",0,,,0,
26040,YR.0901.QNS,QNS,Queens,"","",Crestwood Apartments,"",0,"","",0,,,0,
